id;full_name;dob;telnum;mail;loyalty
C0000004391;Tanoh Kpassagnon;1947-01-29;+43  664 1895449;Tanoh.Kpassagnon@univie.ac.at;0
C0000004392;Chidobe Awuzie;1988-12-06;+43  676 4878952;Chidobe.Awuzie@gmx.de;0
C0000004393;Josh Jones;1957-06-06;+43  676 8557283;Josh.Jones@chello.at;0
C0000004394;JuJu Smith-Schuster;1963-09-15;+43  664 4344414;JuJu.Smith-Schuster@univie.ac.at;0
C0000004395;Dion Dawkins;2006-01-13;+43  664 4268198;Dion.Dawkins@univie.ac.at;0
C0000004396;Taylor Moton;1969-08-30;+43  664 7540477;Taylor.Moton@univie.ac.at;0
C0000004397;Larry Ogunjobi;1958-01-22;+43  676 7932187;Larry.Ogunjobi@gmx.at;0
C0000004398;Ahkello Witherspoon;2003-04-24;+43  680 2963950;Ahkello.Witherspoon@gmail.com;0
C0000004399;Alvin Kamara;1991-01-16;+43  664 7760676;Alvin.Kamara@gmx.de;0
C0000004400;Dawuane Smoot;1964-12-18;+43  680 1920962;Dawuane.Smoot@me.com;1
C0000004401;Cooper Kupp;1943-12-11;+43  680 8214310;Cooper.Kupp@gmail.com;0
C0000004402;Pat Elflein;1950-05-18;+43  664 2564912;Pat.Elflein@example.com;0
C0000004403;Dan Feeney;1960-01-31;+43  680 2217863;Dan.Feeney@yahoo.com;0
C0000004404;Taywan Taylor;1940-06-13;+43  664 6643780;Taywan.Taylor@gmail.com;0
C0000004405;Jordan Willis;2007-10-05;+43  680 8514626;Jordan.Willis@me.com;0
C0000004406;Chris Wormley;1983-04-08;+43  664 7663862;Chris.Wormley@me.com;0
C0000004407;Duke Riley;1960-09-04;+43  676 2441018;Duke.Riley@yahoo.com;0
C0000004408;Alex Anzalone;1961-03-17;+43  676 4846189;Alex.Anzalone@chello.at;0
C0000004409;Daeshon Hall;1981-02-16;+43  676 4231731;Daeshon.Hall@chello.at;0
C0000004410;Tim Williams;1971-05-11;+43  664 1414870;Tim.Williams@gmail.com;1
C0000004411;ArDarius Stewart;1997-12-05;+43  676 2084175;ArDarius.Stewart@hotmail.com;0
C0000004412;Tarell Basham;1953-06-19;+43  680 6395093;Tarell.Basham@gmx.at;0
C0000004413;Fabian Moreau;1966-08-31;+43  664 4814365;Fabian.Moreau@hotmail.com;0
C0000004414;Carlos Henderson;1955-02-18;+43  664 1103245;Carlos.Henderson@yahoo.com;0
C0000004415;Derek Rivers;1951-08-13;+43  664 1562418;Derek.Rivers@yahoo.com;0
C0000004416;Chris Godwin;1997-08-07;+43  680 1352352;Chris.Godwin@gmx.de;0
C0000004417;Antonio Garcia;1999-08-21;+43  664 5041431;Antonio.Garcia@chello.at;0
C0000004418;Kareem Hunt;1997-03-30;+43  664 9882804;Kareem.Hunt@gmx.de;0
C0000004419;Davis Webb;1970-06-08;+43  676 3620995;Davis.Webb@hotmail.com;0
C0000004420;Eddie Vanderdoes;1972-09-15;+43  664 7267575;Eddie.Vanderdoes@hotmail.com;1
C0000004421;D'Onta Foreman;1985-02-06;+43  664 8319171;DOnta.Foreman@chello.at;0
C0000004422;Shaquill Griffin;1959-04-09;+43  664 1396776;Shaquill.Griffin@gmx.de;0
C0000004423;John Johnson;1965-01-30;+43  1 9594558;John.Johnson@me.com;0
C0000004424;Jourdan Lewis;1942-09-21;+43  680 1774356;Jourdan.Lewis@outlook.com;0
C0000004425;Montravius Adams;1944-04-23;+43  664 2242371;Montravius.Adams@chello.at;0
C0000004426;Cameron Sutton;2007-01-07;+43  676 9611533;Cameron.Sutton@gmx.at;0
C0000004427;Delano Hill;1989-12-20;+43  664 8818615;Delano.Hill@hotmail.com;0
C0000004428;Kenny Golladay;1962-12-14;+43  664 2753242;Kenny.Golladay@univie.ac.at;0
C0000004429;Cordrea Tankersley;2006-11-13;+43  664 8636576;Cordrea.Tankersley@gmx.de;0
C0000004430;Chad Williams;2006-08-09;+43  664 9665924;Chad.Williams@outlook.com;1
C0000004431;Rasul Douglas;1961-04-17;+43  680 6204868;Rasul.Douglas@gmx.de;0
C0000004432;Jonnu Smith;1941-06-02;+43  676 8108521;Jonnu.Smith@univie.ac.at;0
C0000004433;Brendan Langley;1958-12-04;+43  664 8679683;Brendan.Langley@chello.at;0
C0000004434;Nazair Jones;1998-05-02;+43  664 1669312;Nazair.Jones@example.com;0
C0000004435;Trey Hendrickson;1945-08-20;+43  664 9071277;Trey.Hendrickson@univie.ac.at;0
C0000004436;C.J. Beathard;1975-08-17;+43  664 6302435;C.JBeathard@univie.ac.at;0
C0000004437;James Conner;1970-03-19;+43  664 8085091;James.Conner@univie.ac.at;0
C0000004438;Amara Darboh;1975-02-17;+43  664 5198465;Amara.Darboh@hotmail.com;0
C0000004439;Kendell Beckwith;1945-03-09;+43  664 4154526;Kendell.Beckwith@me.com;0
C0000004440;Vince Biegel;2005-04-21;+43  664 9305656;Vince.Biegel@outlook.com;1
C0000004441;Jaleel Johnson;1964-07-18;+43  664 2766205;Jaleel.Johnson@hotmail.com;0
C0000004442;Dede Westbrook;1953-06-06;+43  676 1491028;Dede.Westbrook@univie.ac.at;0
C0000004443;Tedric Thompson;1959-02-12;+43  676 7362526;Tedric.Thompson@me.com;0
C0000004444;Eddie Jackson;1990-07-07;+43  676 8384896;Eddie.Jackson@outlook.com;0
C0000004445;Rayshawn Jenkins;1940-06-15;+43  664 4908283;Rayshawn.Jenkins@chello.at;0
C0000004446;Samaje Perine;1991-01-29;+43  1 4941044;Samaje.Perine@gmx.de;0
C0000004447;Dorian Johnson;1974-03-26;+43  676 1144641;Dorian.Johnson@chello.at;0
C0000004448;Carl Lawson;2003-01-18;+43  680 1340274;Carl.Lawson@me.com;0
C0000004449;Josh Reynolds;1995-10-01;+43  664 4792128;Josh.Reynolds@univie.ac.at;0
C0000004450;Mack Hollins;1969-07-20;+43  676 5140242;Mack.Hollins@univie.ac.at;1
C0000004451;Tarik Cohen;1983-05-27;+43  664 6821256;Tarik.Cohen@outlook.com;0
C0000004452;Ben Gedeon;1979-10-25;+43  664 2677671;Ben.Gedeon@chello.at;0
C0000004453;Joe Williams;1999-01-14;+43  664 4136652;Joe.Williams@gmx.de;0
C0000004454;Nico Siragusa;1970-08-31;+43  676 9253523;Nico.Siragusa@chello.at;0
C0000004455;Montae Nicholson;1966-06-21;+43  1 3598833;Montae.Nicholson@gmx.at;0
C0000004456;Jalen Reeves-Maybin;1992-02-20;+43  676 1422227;Jalen.Reeves-Maybin@yahoo.com;0
C0000004457;Samson Ebukam;1971-04-21;+43  664 1727942;Samson.Ebukam@univie.ac.at;0
C0000004458;Howard Wilson;1984-10-23;+43  676 9608371;Howard.Wilson@chello.at;0
C0000004459;Michael Roberts;1998-12-21;+43  680 6438408;Michael.Roberts@outlook.com;0
C0000004460;Josh Malone;1951-03-26;+43  676 5630770;Josh.Malone@gmail.com;1
C0000004461;David Sharpe;1959-02-08;+43  676 1788495;David.Sharpe@hotmail.com;0
C0000004462;Julie'n Davenport;1983-10-18;+43  680 1878000;Julien.Davenport@gmail.com;0
C0000004463;Deatrich Wise Jr.;1983-10-14;+43  664 6589508;Deatrich.Wise.Jr.@outlook.com;0
C0000004464;Donnel Pumphrey;1992-11-02;+43  1 9960090;Donnel.Pumphrey@gmail.com;0
C0000004465;Ryan Switzer;1987-11-05;+43  676 3096586;Ryan.Switzer@me.com;0
C0000004466;Jamaal Williams;2005-02-07;+43  664 4251885;Jamaal.Williams@hotmail.com;0
C0000004467;Joshua Dobbs;1973-06-23;+43  664 3566729;Joshua.Dobbs@chello.at;0
C0000004468;Sean Harlow;1957-03-11;+43  676 6461979;Sean.Harlow@chello.at;0
C0000004469;Zach Banner;1947-10-06;+43  664 3088722;Zach.Banner@me.com;0
C0000004470;Ryan Glasgow;2002-07-13;+43  1 7163640;Ryan.Glasgow@gmail.com;1
C0000004471;Jehu Chesson;1959-12-18;+43  664 4730272;Jehu.Chesson@yahoo.com;0
C0000004472;Wayne Gallman;1977-12-14;+43  676 7861673;Wayne.Gallman@chello.at;0
C0000004473;Chad Hansen;1982-04-08;+43  676 5302204;Chad.Hansen@gmx.de;0
C0000004474;Carlos Watkins;1983-09-03;+43  676 2904438;Carlos.Watkins@me.com;0
C0000004475;Marlon Mack;1987-01-05;+43  664 8571090;Marlon.Mack@gmail.com;0
C0000004476;Grover Stewart;1949-06-20;+43  680 3301792;Grover.Stewart@gmx.de;0
C0000004477;Jake Butt;2006-07-07;+43  676 8238820;Jake.Butt@gmail.com;0
C0000004478;George Kittle;1959-03-09;+43  680 9054932;George.Kittle@outlook.com;0
C0000004479;Jordan Morgan;1947-03-20;+43  680 9933029;Jordan.Morgan@chello.at;0
C0000004480;Blair Brown;1981-01-07;+43  676 5620807;Blair.Brown@univie.ac.at;1
C0000004481;Damontae Kazee;1992-09-29;+43  664 4747752;Damontae.Kazee@gmx.de;0
C0000004482;Jordan Leggett;1947-07-16;+43  664 4523725;Jordan.Leggett@hotmail.com;0
C0000004483;Desmond King;1973-06-10;+43  664 7163723;Desmond.King@chello.at;0
C0000004484;Corn Elder;1950-05-08;+43  664 7176630;Corn.Elder@gmail.com;0
C0000004485;Jake Elliott;1993-01-17;+43  664 2440208;Jake.Elliott@outlook.com;0
C0000004486;Jeremy Sprinkle;1993-07-27;+43  664 9998194;Jeremy.Sprinkle@me.com;0
C0000004487;Jayon Brown;1950-12-14;+43  680 1177114;Jayon.Brown@univie.ac.at;0
C0000004488;Brian Hill;2002-10-28;+43  664 9274989;Brian.Hill@chello.at;0
C0000004489;Will Holden;2003-06-29;+43  680 8288982;Will.Holden@me.com;0
C0000004490;Nate Hairston;1959-03-17;+43  664 6077913;Nate.Hairston@chello.at;1
C0000004491;Jermaine Eluemunor;1998-08-23;+43  680 1240146;Jermaine.Eluemunor@me.com;0
C0000004492;Roderick Johnson;1951-03-04;+43  676 3378426;Roderick.Johnson@me.com;0
C0000004493;Anthony Walker;1947-10-13;+43  664 3320347;Anthony.Walker@chello.at;0
C0000004494;Jeremy McNichols;1962-01-08;+43  676 8733359;Jeremy.McNichols@chello.at;0
C0000004495;Matt Milano;1990-11-22;+43  676 6343615;Matt.Milano@hotmail.com;0
C0000004496;Isaac Asiata;1960-05-18;+43  676 6808862;Isaac.Asiata@me.com;0
C0000004497;Jamal Agnew;1942-04-29;+43  664 8643281;Jamal.Agnew@yahoo.com;0
C0000004498;Shelton Gibson;1951-04-12;+43  1 2917715;Shelton.Gibson@hotmail.com;0
C0000004499;Avery Moss;1982-10-30;+43  1 4028442;Avery.Moss@univie.ac.at;0
C0000004500;Marquel Lee;1993-08-16;+43  676 8056755;Marquel.Lee@hotmail.com;1
C0000004501;Treston Decoud;1943-09-01;+43  676 5038825;Treston.Decoud@hotmail.com;0
C0000004502;Rodney Adams;1999-08-31;+43  664 4228554;Rodney.Adams@yahoo.com;0
C0000004503;Nathan Peterman;1953-10-22;+43  676 4851139;Nathan.Peterman@gmx.at;0
C0000004504;Isaiah McKenzie;1987-03-29;+43  664 4709954;Isaiah.McKenzie@yahoo.com;0
C0000004505;Brian Allen;1965-07-10;+43  664 6179687;Brian.Allen@gmx.at;0
C0000004506;Eric Saubert;1940-11-21;+43  676 7116882;Eric.Saubert@me.com;0
C0000004507;DeAngelo Yancey;2001-06-05;+43  664 9522027;DeAngelo.Yancey@yahoo.com;0
C0000004508;JJ Dielman;1967-01-08;+43  676 5066070;JJ.Dielman@gmail.com;0
C0000004509;Trent Taylor;1977-03-19;+43  676 3295169;Trent.Taylor@gmx.at;0
C0000004510;Davon Godchaux;2006-01-22;+43  680 3291396;Davon.Godchaux@outlook.com;1
C0000004511;T.J. Logan;1975-01-13;+43  1 9342269;T.JLogan@gmx.at;0
C0000004512;Danny Isidora;1985-10-27;+43  1 9515650;Danny.Isidora@gmail.com;0
C0000004513;Dylan Donahue;1972-10-13;+43  664 9550149;Dylan.Donahue@univie.ac.at;0
C0000004514;Aaron Jones;1983-06-02;+43  664 4683736;Aaron.Jones@yahoo.com;0
C0000004515;Ukeme Eligwe;1988-05-15;+43  680 9928731;Ukeme.Eligwe@chello.at;0
C0000004516;Nathan Gerry;1977-08-13;+43  664 2930860;Nathan.Gerry@gmail.com;0
C0000004517;Caleb Brantley;1969-08-16;+43  676 8065309;Caleb.Brantley@yahoo.com;0
C0000004518;Chuck Clark;1985-08-02;+43  1 5232525;Chuck.Clark@hotmail.com;0
C0000004519;Michael Tyson;1970-11-07;+43  680 1049653;Michael.Tyson@chello.at;0
C0000004520;Elijah McGuire;1970-02-09;+43  664 1543961;Elijah.McGuire@chello.at;1
C0000004521;Tanzel Smart;1948-10-05;+43  664 3574195;Tanzel.Smart@hotmail.com;0
C0000004522;Sam Tevi;1982-06-01;+43  676 6041269;Sam.Tevi@gmx.at;0
C0000004523;Xavier Woods;1950-03-05;+43  680 9087477;Xavier.Woods@univie.ac.at;0
C0000004524;Alex Armah;1972-01-09;+43  676 7752786;Alex.Armah@me.com;0
C0000004525;Jordan Evans;1946-07-13;+43  680 1873253;Jordan.Evans@chello.at;0
C0000004526;Vincent Taylor;1973-03-08;+43  1 2596172;Vincent.Taylor@yahoo.com;0
C0000004527;Tanner Vallejo;1942-04-22;+43  680 1949944;Tanner.Vallejo@gmx.de;0
C0000004528;Al-Quadin Muhammad;2004-03-29;+43  680 3434505;Al-Quadin.Muhammad@hotmail.com;0
C0000004529;Jeremy Clark;1998-03-24;+43  676 6064265;Jeremy.Clark@hotmail.com;0
C0000004530;D.J. Jones;1964-09-30;+43  680 4414465;D.JJones@hotmail.com;1
C0000004531;Chase Roullier;1962-12-09;+43  664 1125601;Chase.Roullier@chello.at;0
C0000004532;Adam Bisnowaty;1948-05-29;+43  664 3693101;Adam.Bisnowaty@chello.at;0
C0000004533;Bucky Hodges;1953-06-26;+43  664 5075440;Bucky.Hodges@gmail.com;0
C0000004534;Pita Taumoepenu;1986-10-14;+43  664 6496141;Pita.Taumoepenu@chello.at;0
C0000004535;De'Angelo Henderson;1969-02-16;+43  680 6273214;DeAngelo.Henderson@univie.ac.at;0
C0000004536;Derrick Jones;1941-08-25;+43  664 4599489;Derrick.Jones@chello.at;0
C0000004537;Jeremiah Ledbetter;1960-04-14;+43  1 9493183;Jeremiah.Ledbetter@chello.at;0
C0000004538;Sam Rogers;1984-05-01;+43  676 9200528;Sam.Rogers@univie.ac.at;0
C0000004539;Brandon Wilson;2004-02-25;+43  664 9766620;Brandon.Wilson@gmail.com;0
C0000004540;Rudy Ford;1998-07-02;+43  1 6534531;Rudy.Ford@chello.at;1
C0000004541;Robert Davis;1946-04-19;+43  680 1772731;Robert.Davis@chello.at;0
C0000004542;Justin Senior;1946-04-03;+43  680 6923107;Justin.Senior@univie.ac.at;0
C0000004543;Conor McDermott;1947-08-04;+43  664 7363381;Conor.McDermott@yahoo.com;0
C0000004544;Kofi Amichia;1971-12-18;+43  676 8673027;Kofi.Amichia@yahoo.com;0
C0000004545;Colin Holba;2001-06-21;+43  1 9330220;Colin.Holba@gmail.com;0
C0000004546;Elijah Qualls;1972-03-30;+43  664 4523216;Elijah.Qualls@outlook.com;0
C0000004547;Brad Kaaya;2005-08-06;+43  664 5097854;Brad.Kaaya@yahoo.com;0
C0000004548;Marquez White;1960-02-06;+43  1 5812415;Marquez.White@hotmail.com;0
C0000004549;Corey Levin;1984-02-04;+43  1 6115040;Corey.Levin@gmail.com;0
C0000004550;Leon McQuay;1982-07-26;+43  676 6375836;Leon.McQuay@yahoo.com;1
C0000004551;Stacy Coley;2000-03-08;+43  680 4207126;Stacy.Coley@me.com;0
C0000004552;Ifeadi Odenigbo;1940-10-22;+43  664 8761072;Ifeadi.Odenigbo@yahoo.com;0
C0000004553;Shalom Luani;2001-02-28;+43  664 8246049;Shalom.Luani@univie.ac.at;0
C0000004554;Jalen Myrick;1954-11-26;+43  680 5613138;Jalen.Myrick@me.com;0
C0000004555;Stevie Tu'ikolovatu;1992-07-21;+43  680 5273304;Stevie.Tuikolovatu@gmx.de;0
C0000004556;Zane Gonzalez;1940-05-11;+43  664 2252682;Zane.Gonzalez@me.com;0
C0000004557;Isaac Rochell;1985-03-18;+43  664 4384577;Isaac.Rochell@univie.ac.at;0
C0000004558;David Moore;1945-08-30;+43  680 2859404;David.Moore@gmx.de;0
C0000004559;Josh Carraway;1960-05-25;+43  680 9628108;Josh.Carraway@outlook.com;0
C0000004560;Joey Ivie;1997-06-17;+43  676 1392992;Joey.Ivie@gmx.de;1
C0000004561;Adrian Colbert;2003-05-05;+43  664 6772738;Adrian.Colbert@me.com;0
C0000004562;Josh Harvey-Clemons;1940-01-12;+43  680 5642474;Josh.Harvey-Clemons@me.com;0
C0000004563;Jylan Ware;1966-06-11;+43  680 6894577;Jylan.Ware@univie.ac.at;0
C0000004564;Elijah Lee;1944-05-07;+43  680 2476290;Elijah.Lee@gmail.com;0
C0000004565;Harrison Butker;1999-05-05;+43  664 4371456;Harrison.Butker@outlook.com;0
C0000004566;Ejuan Price;1960-08-21;+43  676 9685833;Ejuan.Price@gmx.at;0
C0000004567;Joshua Holsey;2007-05-30;+43  664 9027020;Joshua.Holsey@gmail.com;0
C0000004568;Brad Seaton;1947-02-10;+43  664 3516344;Brad.Seaton@gmx.de;0
C0000004569;Isaiah Ford;1980-09-26;+43  664 5866146;Isaiah.Ford@me.com;0
C0000004570;Devante Mays;2005-12-04;+43  676 2028953;Devante.Mays@chello.at;1
C0000004571;Noah Brown;1952-09-20;+43  680 3190719;Noah.Brown@chello.at;0
C0000004572;Marquez Williams;1953-05-16;+43  676 3263582;Marquez.Williams@me.com;0
C0000004573;Khalfani Muhammad;1974-11-09;+43  676 8138545;Khalfani.Muhammad@yahoo.com;0
C0000004574;Elijah Hood;1958-01-03;+43  664 9326697;Elijah.Hood@chello.at;0
C0000004575;Kyle Fuller;1975-12-22;+43  676 6129284;Kyle.Fuller@univie.ac.at;0
C0000004576;Treyvon Hester;1946-10-31;+43  664 8635186;Treyvon.Hester@me.com;0
C0000004577;Jack Tocho;1966-10-17;+43  676 3998922;Jack.Tocho@me.com;0
C0000004578;Jordan Carrell;1951-05-11;+43  664 2756018;Jordan.Carrell@yahoo.com;0
C0000004579;Malachi Dupre;1988-05-26;+43  680 5933639;Malachi.Dupre@gmx.at;0
C0000004580;Keion Adams;1996-05-15;+43  680 9311300;Keion.Adams@gmail.com;1
C0000004581;Chris Carson;1999-01-11;+43  664 2592324;Chris.Carson@outlook.com;0
C0000004582;Pat O'Connor;1962-07-05;+43  664 3322282;Pat.OConnor@me.com;0
C0000004583;Mason Schreck;1955-10-06;+43  664 2947918;Mason.Schreck@yahoo.com;0
C0000004584;Matthew Dayes;1944-03-15;+43  664 4871664;Matthew.Dayes@outlook.com;0
C0000004585;Chad Kelly;1982-10-27;+43  664 6288725;Chad.Kelly@hotmail.com;0
C0000004586;Baker Mayfield;1957-09-06;+43  664 5180419;Baker.Mayfield@chello.at;0
C0000004587;Saquon Barkley;1989-01-20;+43  680 1226903;Saquon.Barkley@gmx.at;0
C0000004588;Sam Darnold;1946-07-19;+43  680 1726588;Sam.Darnold@outlook.com;0
C0000004589;Denzel Ward;1951-04-16;+43  676 6350204;Denzel.Ward@gmx.de;0
C0000004590;Bradley Chubb;1983-04-04;+43  664 6706551;Bradley.Chubb@gmx.at;1
C0000004591;Quenton Nelson;1946-12-29;+43  664 2310215;Quenton.Nelson@hotmail.com;0
C0000004592;Josh Allen;1941-11-03;+43  680 1084922;Josh.Allen@me.com;0
C0000004593;Roquan Smith;2006-05-27;+43  680 2601472;Roquan.Smith@yahoo.com;0
C0000004594;Mike McGlinchey;1992-07-24;+43  680 1678144;Mike.McGlinchey@gmx.de;0
C0000004595;Josh Rosen;1988-07-27;+43  664 5600785;Josh.Rosen@hotmail.com;0
C0000004596;Minkah Fitzpatrick;1948-01-12;+43  680 1615285;Minkah.Fitzpatrick@hotmail.com;0
C0000004597;Vita Vea;1944-04-10;+43  680 4885848;Vita.Vea@outlook.com;0
C0000004598;Da'Ron Payne;1983-03-18;+43  676 1219370;DaRon.Payne@gmail.com;0
C0000004599;Marcus Davenport;1977-06-26;+43  680 8579405;Marcus.Davenport@hotmail.com;0
C0000004600;Kolton Miller;1948-08-08;+43  664 6009475;Kolton.Miller@hotmail.com;1
C0000004601;Tremaine Edmunds;2003-09-25;+43  1 5470720;Tremaine.Edmunds@gmail.com;0
C0000004602;Derwin James;1987-04-13;+43  664 4172637;Derwin.James@chello.at;0
C0000004603;Jaire Alexander;1973-05-29;+43  664 3585443;Jaire.Alexander@chello.at;0
C0000004604;Leighton Vander Esch;2005-06-02;+43  664 7518641;Leighton.Vander.Esch@chello.at;0
C0000004605;Frank Ragnow;1975-10-01;+43  664 1268250;Frank.Ragnow@gmail.com;0
C0000004606;Billy Price;1943-07-15;+43  664 3578372;Billy.Price@yahoo.com;0
C0000004607;Rashaan Evans;1942-04-12;+43  676 4129469;Rashaan.Evans@gmx.at;0
C0000004608;Isaiah Wynn;1986-03-31;+43  680 8261635;Isaiah.Wynn@univie.ac.at;0
C0000004609;D.J. Moore;2006-07-18;+43  676 6227834;D.JMoore@me.com;0
C0000004610;Hayden Hurst;1962-11-30;+43  664 5650525;Hayden.Hurst@hotmail.com;1
C0000004611;Calvin Ridley;1988-08-04;+43  664 8668037;Calvin.Ridley@chello.at;0
C0000004612;Rashaad Penny;1984-01-17;+43  676 2450223;Rashaad.Penny@chello.at;0
C0000004613;Terrell Edmunds;1957-06-10;+43  664 4265036;Terrell.Edmunds@yahoo.com;0
C0000004614;Taven Bryan;1952-02-06;+43  676 5820510;Taven.Bryan@gmail.com;0
C0000004615;Mike Hughes;1953-04-19;+43  676 4448644;Mike.Hughes@gmx.de;0
C0000004616;Sony Michel;1953-10-08;+43  664 9941813;Sony.Michel@chello.at;0
C0000004617;Lamar Jackson;1948-07-21;+43  1 6248711;Lamar.Jackson@chello.at;0
C0000004618;Austin Corbett;1984-08-27;+43  664 3679961;Austin.Corbett@chello.at;0
C0000004619;Will Hernandez;1943-02-27;+43  664 7013762;Will.Hernandez@me.com;0
C0000004620;Nick Chubb;1945-06-30;+43  664 7722768;Nick.Chubb@gmx.de;1
C0000004621;Darius Leonard;1990-10-28;+43  680 6544233;Darius.Leonard@gmx.at;0
C0000004622;Braden Smith;1980-05-02;+43  1 1216456;Braden.Smith@outlook.com;0
C0000004623;Ronald Jones II;1940-12-13;+43  664 2111961;Ronald.Jones.II@chello.at;0
C0000004624;James Daniels;1983-06-21;+43  1 8869988;James.Daniels@outlook.com;0
C0000004625;Courtland Sutton;1956-01-22;+43  664 5761000;Courtland.Sutton@gmail.com;0
C0000004626;Harold Landry;1996-08-19;+43  680 2446890;Harold.Landry@gmail.com;0
C0000004627;Mike Gesicki;1994-09-02;+43  664 1101239;Mike.Gesicki@gmx.at;0
C0000004628;Kerryon Johnson;1962-01-21;+43  680 3945549;Kerryon.Johnson@univie.ac.at;0
C0000004629;Dante Pettis;1973-05-28;+43  664 8849656;Dante.Pettis@outlook.com;0
C0000004630;Josh Jackson;1951-07-28;+43  680 8130790;Josh.Jackson@gmail.com;1
C0000004631;Breeland Speaks;1960-03-15;+43  676 4262859;Breeland.Speaks@chello.at;0
C0000004632;Christian Kirk;1982-09-11;+43  664 1977407;Christian.Kirk@univie.ac.at;0
C0000004633;Uchenna Nwosu;1946-07-27;+43  1 8645399;Uchenna.Nwosu@yahoo.com;0
C0000004634;Dallas Goedert;1999-09-27;+43  680 4470949;Dallas.Goedert@univie.ac.at;0
C0000004635;Connor Williams;1962-10-11;+43  676 6571500;Connor.Williams@gmail.com;0
C0000004636;Anthony Miller;1950-01-26;+43  1 6471058;Anthony.Miller@me.com;0
C0000004637;Kemoko Turay;1940-09-26;+43  680 8421324;Kemoko.Turay@outlook.com;0
C0000004638;M.J. Stewart;1991-06-10;+43  664 4871180;M.JStewart@gmail.com;0
C0000004639;Jessie Bates III;2003-02-27;+43  680 8271797;Jessie.Bates.III@chello.at;0
C0000004640;Donte Jackson;1981-01-22;+43  680 3541878;Donte.Jackson@example.com;1
C0000004641;Duke Dawson;2002-06-12;+43  676 3440828;Duke.Dawson@univie.ac.at;0
C0000004642;P.J. Hall;1946-03-15;+43  664 5051479;P.JHall@chello.at;0
C0000004643;Isaiah Oliver;1960-08-06;+43  676 4750671;Isaiah.Oliver@chello.at;0
C0000004644;Derrius Guice;1997-04-27;+43  664 4941230;Derrius.Guice@gmail.com;0
C0000004645;James Washington;1997-03-23;+43  664 9989973;James.Washington@chello.at;0
C0000004646;DJ Chark;1985-12-02;+43  680 8125161;DJ.Chark@chello.at;0
C0000004647;Brian O'Neill;1951-11-16;+43  1 6985652;Brian.ONeill@gmx.de;0
C0000004648;Carlton Davis;1985-09-04;+43  664 6937154;Carlton.Davis@yahoo.com;0
C0000004649;Tyquan Lewis;1994-08-09;+43  680 9078208;Tyquan.Lewis@outlook.com;0
C0000004650;Brandon Parker;2000-10-24;+43  664 4015368;Brandon.Parker@gmx.de;1
C0000004651;Lorenzo Carter;1952-12-08;+43  664 1600576;Lorenzo.Carter@gmx.de;0
C0000004652;Chad Thomas;1993-01-26;+43  664 3054440;Chad.Thomas@gmail.com;0
C0000004653;Justin Reid;1949-01-24;+43  676 6053700;Justin.Reid@gmail.com;0
C0000004654;B.J. Hill;1961-11-18;+43  676 4311153;B.JHill@chello.at;0
C0000004655;Fred Warner;1996-02-25;+43  664 7752261;Fred.Warner@chello.at;0
C0000004656;Royce Freeman;2007-09-19;+43  664 6896631;Royce.Freeman@chello.at;0
C0000004657;Nathan Shepherd;1990-12-20;+43  680 9114816;Nathan.Shepherd@outlook.com;0
C0000004658;Jerome Baker;2003-11-22;+43  1 1884338;Jerome.Baker@me.com;0
